scan_id,rp_id,device_id,collector_id,total_ap_scanned,azimuth_deg,split,88:dc:97:12:62:c6,88:dc:97:12:62:c7,88:dc:97:12:62:cc,88:dc:97:12:62:cf,88:dc:97:12:62:d0,88:dc:97:12:64:82,88:dc:97:12:64:83,88:dc:97:12:64:c4,88:dc:97:12:65:21,88:dc:97:12:65:22,88:dc:97:12:65:2a,88:dc:97:12:65:2b,88:dc:97:12:65:57,88:dc:97:12:65:58,88:dc:97:12:65:63,88:dc:97:12:65:64,8e:dc:97:12:62:c6,8e:dc:97:12:62:c7,8e:dc:97:12:62:cc,8e:dc:97:12:62:cf,8e:dc:97:12:62:d0,8e:dc:97:12:64:82,8e:dc:97:12:64:83,8e:dc:97:12:64:c4,8e:dc:97:12:65:21,8e:dc:97:12:65:22,8e:dc:97:12:65:2a,8e:dc:97:12:65:2b,8e:dc:97:12:65:57,8e:dc:97:12:65:58,8e:dc:97:12:65:63,8e:dc:97:12:65:64,b4:5d:50:d7:e9:40,b4:5d:50:d7:e9:41,b4:5d:50:d7:e9:50,b4:5d:50:d7:e9:51
2025:01:21:13:30:59,RP11,SM-S908E,2212343,33,-1.6918594,train,0.337662338,0.857142857,0,0.646153846,0.593220339,0.411764706,0.452380952,0,0.538461538,0.525423729,0.517241379,0.410714286,0.352941176,0,0.517857143,0.537037037,0.412698413,0.857142857,0,0.646153846,0.593220339,0.530612245,0.476190476,0,0.52238806,0.525423729,0.517241379,0.410714286,0.4,0.393939394,0.607142857,0.574074074,0.561403509,0.561403509,0.388888889,0.37037037
2025:01:21:13:33:00,RP11,SM-S908E,2212343,32,-1.6658022,validation,0.311688312,0.657142857,0,0.615384615,0.491525424,0.68627451,0.547619048,0.371428571,0.584615385,0.576271186,0.724137931,0.785714286,0,0.727272727,0.696428571,0.648148148,0.380952381,0.657142857,0,0.615384615,0.474576271,0.693877551,0.547619048,0.441176471,0.567164179,0.593220339,0.724137931,0.785714286,0,0.727272727,0.696428571,0.648148148,0.578947368,0.578947368,0.518518519,0.518518519
2025:01:21:13:40:02,RP11,SM-S908E,2212343,33,0.74810684,validation,0.337662338,0.485714286,0,0.553846154,0.542372881,0.705882353,0.452380952,0.485714286,0.569230769,0.559322034,0.724137931,0.785714286,0.37254902,0.666666667,0.553571429,0.611111111,0.396825397,0.485714286,0,0.553846154,0.542372881,0.734693878,0.452380952,0.5,0.552238806,0.559322034,0.724137931,0.785714286,0,0.666666667,0.535714286,0.611111111,0.473684211,0.473684211,0.5,0.5
2025:01:21:13:34:33,RP11,SM-S908E,2212343,37,-0.64855033,validation,0.298701299,0.457142857,0,0.569230769,0.423728814,0.529411765,0.547619048,0.428571429,0.569230769,0.711864407,0.724137931,0.696428571,0.37254902,0.757575758,0.75,0.574074074,0.365079365,0.457142857,0.513513514,0.553846154,0.423728814,0.551020408,0.547619048,0.5,0.552238806,0.711864407,0.724137931,0.696428571,0.422222222,0.757575758,0.75,0.574074074,0.649122807,0.649122807,0.555555556,0.555555556
2025:01:21:13:39:18,RP11,SM-S908E,2212343,34,0.7912498,test,0.272727273,0.485714286,0,0.615384615,0.440677966,0.549019608,0.547619048,0.485714286,0.584615385,0.711864407,0.75862069,0.732142857,0.431372549,0.666666667,0.642857143,0.462962963,0.349206349,0.485714286,0,0.615384615,0.440677966,0.571428571,0.547619048,0.5,0.552238806,0.711864407,0.75862069,0.732142857,0.488888889,0.666666667,0.642857143,0.462962963,0.526315789,0.543859649,0.388888889,0.37037037
2025:01:21:13:36:22,RP11,SM-S908E,2212343,33,-0.62102354,test,0.298701299,0.485714286,0,0.646153846,0.440677966,0.588235294,0.523809524,0.542857143,0.615384615,0.711864407,0.74137931,0.625,0.411764706,0.727272727,0.732142857,0.574074074,0,0.485714286,0,0.646153846,0.423728814,0.591836735,0.523809524,0.529411765,0.597014925,0.711864407,0.74137931,0.625,0.466666667,0.727272727,0.732142857,0.574074074,0.596491228,0.596491228,0.462962963,0.462962963
2025:01:21:13:44:00,RP11,SM-S908E,2212343,33,-2.921156,test,0.25974026,0.6,0.378378378,0.523076923,0.576271186,0.529411765,0.476190476,0.457142857,0.584615385,0.661016949,0.637931034,0.785714286,0.37254902,0.696969697,0.660714286,0.685185185,0.301587302,0.6,0,0.523076923,0.576271186,0.530612245,0.476190476,0.411764706,0.552238806,0.661016949,0.620689655,0.785714286,0.422222222,0.727272727,0.660714286,0.685185185,0,0,0.5,0.5
2025:01:21:12:31:31,RP12,SM-S908E,2212343,32,-1.6792787,train,0.441558442,0.657142857,0.756756757,0,0.627118644,0.549019608,0.571428571,0.228571429,0.261538462,0.338983051,0.568965517,0.464285714,0.666666667,0.515151515,0.875,0.777777778,0.555555556,0.657142857,0,0,0.627118644,0.551020408,0.571428571,0.176470588,0.23880597,0.322033898,0.551724138,0.464285714,0.755555556,0.515151515,0.875,0.777777778,0,0,0.555555556,0.555555556
2025:01:21:12:36:42,RP12,SM-S908E,2212343,40,-0.7016737,train,0.415584416,0.714285714,0.621621622,0.6,0.644067797,0.509803922,0.523809524,0,0.246153846,0.288135593,0.517241379,0.482142857,0.666666667,0.363636364,0.910714286,0.777777778,0.507936508,0.714285714,0.594594595,0.6,0.644067797,0.530612245,0.523809524,0.205882353,0.23880597,0.288135593,0.5,0.482142857,0.755555556,0,0.910714286,0.777777778,0.543859649,0.543859649,0.62962963,0.62962963
2025:01:21:12:45:19,RP12,SM-S908E,2212343,34,-2.802274,train,0.25974026,0.685714286,0.459459459,0.523076923,0.627118644,0.529411765,0.523809524,0,0.246153846,0.271186441,0.413793103,0.410714286,0.294117647,0,0.714285714,0.740740741,0.317460317,0.685714286,0.432432432,0.523076923,0.627118644,0.530612245,0.523809524,0,0.23880597,0.305084746,0.413793103,0.410714286,0,0.454545455,0.714285714,0.759259259,0.649122807,0.666666667,0.592592593,0.592592593
2025:01:21:12:36:07,RP12,SM-S908E,2212343,39,-0.71695316,train,0.376623377,0.685714286,0.621621622,0.584615385,0.610169492,0.490196078,0.547619048,0.2,0.184615385,0.288135593,0.5,0.410714286,0.666666667,0.363636364,0.910714286,0.759259259,0.476190476,0.685714286,0.756756757,0.584615385,0.610169492,0.489795918,0.547619048,0.235294118,0.179104478,0.305084746,0.5,0.410714286,0.733333333,0.363636364,0.910714286,0.759259259,0.614035088,0.614035088,0.611111111,0.611111111
2025:01:21:12:35:16,RP12,SM-S908E,2212343,36,-0.7167755,train,0.402597403,0.714285714,0.648648649,0.584615385,0.627118644,0.509803922,0.619047619,0,0.276923077,0.271186441,0.534482759,0.428571429,0.705882353,0.333333333,0.946428571,0.796296296,0.507936508,0.714285714,0.648648649,0.584615385,0.627118644,0.530612245,0.619047619,0,0.268656716,0.271186441,0.534482759,0.428571429,0.777777778,0.363636364,0.946428571,0.796296296,0.649122807,0.649122807,0.537037037,0.537037037
2025:01:21:12:39:20,RP12,SM-S908E,2212343,35,0.5784626,train,0.38961039,0.771428571,0.459459459,0.492307692,0.593220339,0.470588235,0.476190476,0,0.246153846,0.254237288,0.448275862,0.446428571,0.450980392,0.303030303,0.589285714,0.722222222,0.46031746,0.771428571,0.459459459,0.507692308,0.576271186,0.489795918,0.476190476,0,0.23880597,0.237288136,0.431034483,0.446428571,0.511111111,0,0.589285714,0.722222222,0.561403509,0.561403509,0.722222222,0.722222222
2025:01:21:12:39:05,RP12,SM-S908E,2212343,39,0.53826356,train,0.38961039,0.771428571,0.675675676,0.6,0.711864407,0.549019608,0.571428571,0.2,0.276923077,0.288135593,0.517241379,0.428571429,0.68627451,0.393939394,0.946428571,0.759259259,0.476190476,0.771428571,0.675675676,0.6,0.711864407,0.571428571,0.571428571,0.382352941,0.268656716,0.288135593,0.517241379,0.428571429,0.755555556,0.393939394,0.928571429,0.796296296,0.649122807,0.649122807,0.518518519,0.518518519
2025:01:21:12:30:22,RP12,SM-S908E,2212343,40,-1.6697285,train,0.454545455,0.714285714,0.756756757,0.615384615,0.661016949,0.549019608,0.523809524,0.4,0.307692308,0.305084746,0.568965517,0.5,0.647058824,0.515151515,0.892857143,0.87037037,0.53968254,0.714285714,0.756756757,0.615384615,0.661016949,0.571428571,0.523809524,0.352941176,0.28358209,0.322033898,0.5,0.5,0.711111111,0.515151515,0.892857143,0.87037037,0.684210526,0.701754386,0.648148148,0.648148148
2025:01:21:12:37:53,RP12,SM-S908E,2212343,38,-0.70710707,train,0.402597403,0.714285714,0.675675676,0.584615385,0.610169492,0.490196078,0.547619048,0.2,0.230769231,0,0.551724138,0.446428571,0.647058824,0.303030303,0.910714286,0.777777778,0.492063492,0.714285714,0.675675676,0.584615385,0.610169492,0.530612245,0.547619048,0.264705882,0.223880597,0,0.551724138,0.446428571,0.711111111,0.303030303,0.910714286,0.777777778,0.596491228,0.596491228,0.611111111,0.62962963
2025:01:21:12:33:53,RP12,SM-S908E,2212343,38,-1.6684177,train,0.454545455,0.714285714,0.702702703,0.6,0.694915254,0.549019608,0.595238095,0.314285714,0.246153846,0.338983051,0.5,0.482142857,0.62745098,0.484848485,0.892857143,0.777777778,0.634920635,0.714285714,0.702702703,0.6,0.694915254,0.571428571,0.595238095,0.264705882,0.23880597,0.322033898,0.534482759,0.482142857,0.755555556,0.484848485,0.892857143,0.777777778,0.684210526,0.684210526,0.555555556,0.555555556
2025:01:21:12:37:17,RP12,SM-S908E,2212343,40,-0.71191597,train,0.376623377,0.657142857,0.594594595,0.6,0.610169492,0.529411765,0.547619048,0.2,0.215384615,0.254237288,0.5,0.392857143,0.666666667,0.333333333,0.928571429,0.759259259,0.46031746,0.657142857,0.594594595,0.6,0.610169492,0.551020408,0.547619048,0.264705882,0.208955224,0.254237288,0.482758621,0.392857143,0.755555556,0.333333333,0.910714286,0.777777778,0.543859649,0.543859649,0.611111111,0.611111111
2025:01:21:12:43:50,RP12,SM-S908E,2212343,37,-2.7434266,train,0.324675325,0.628571429,0.567567568,0.569230769,0.610169492,0.529411765,0.5,0,0.230769231,0.254237288,0.396551724,0.267857143,0.352941176,0.393939394,0.696428571,0.740740741,0.396825397,0.628571429,0.567567568,0.569230769,0.610169492,0.530612245,0.5,0,0.23880597,0.254237288,0.431034483,0.267857143,0.4,0.393939394,0.696428571,0.740740741,0.649122807,0.649122807,0.555555556,0.555555556
2025:01:21:12:39:54,RP12,SM-S908E,2212343,33,0.5283757,train,0,0.542857143,0.459459459,0.584615385,0.525423729,0.509803922,0.523809524,0,0.369230769,0.288135593,0.586206897,0.410714286,0.588235294,0.545454545,0.928571429,0.888888889,0.428571429,0.542857143,0.459459459,0.584615385,0.525423729,0.530612245,0.523809524,0,0.358208955,0.305084746,0.586206897,0.410714286,0.666666667,0.545454545,0.928571429,0.907407407,0.526315789,0.526315789,0.611111111,0.611111111
2025:01:21:12:40:31,RP12,SM-S908E,2212343,35,0.5830954,train,0.337662338,0.514285714,0.459459459,0.553846154,0.525423729,0.509803922,0.5,0,0.353846154,0.355932203,0.603448276,0.392857143,0.568627451,0.515151515,0.946428571,0.888888889,0.412698413,0.514285714,0.459459459,0.553846154,0.525423729,0.530612245,0.5,0,0.343283582,0.322033898,0.603448276,0.392857143,0.644444444,0.515151515,0.946428571,0.888888889,0.526315789,0.526315789,0.592592593,0.592592593
2025:01:21:12:44:36,RP12,SM-S908E,2212343,31,-2.7230833,validation,0.298701299,0.685714286,0,0.538461538,0.559322034,0.529411765,0.452380952,0,0.307692308,0.237288136,0.448275862,0.392857143,0.333333333,0,0.696428571,0.740740741,0.365079365,0.685714286,0,0.538461538,0.559322034,0.551020408,0.452380952,0,0,0.237288136,0.448275862,0.392857143,0.377777778,0.424242424,0.696428571,0.740740741,0.649122807,0.649122807,0.574074074,0.574074074
2025:01:21:12:33:10,RP12,SM-S908E,2212343,38,-1.6881859,validation,0.428571429,0.771428571,0.756756757,0.615384615,0.711864407,0.529411765,0.619047619,0,0.307692308,0.322033898,0.5,0.482142857,0.607843137,0.454545455,0.839285714,0.722222222,0.523809524,0.771428571,0.756756757,0.615384615,0.711864407,0.551020408,0.619047619,0,0.28358209,0.338983051,0.5,0.482142857,0.688888889,0.454545455,0.839285714,0.722222222,0.701754386,0.701754386,0.574074074,0.574074074
2025:01:21:12:41:44,RP12,SM-S908E,2212343,34,-2.7844827,validation,0.272727273,0.571428571,0.432432432,0.523076923,0.593220339,0.509803922,0.452380952,0,0.292307692,0.271186441,0.431034483,0.410714286,0.392156863,0.393939394,0.75,0.759259259,0.317460317,0.571428571,0.459459459,0.523076923,0.593220339,0.510204082,0.428571429,0,0.28358209,0.288135593,0.431034483,0.410714286,0.444444444,0.393939394,0.75,0.759259259,0.649122807,0.649122807,0.611111111,0.62962963
2025:01:21:12:42:32,RP12,SM-S908E,2212343,34,-2.7818408,test,0.298701299,0.6,0.432432432,0.538461538,0.610169492,0.509803922,0.523809524,0,0.292307692,0.288135593,0.465517241,0.392857143,0.352941176,0.393939394,0.732142857,0.759259259,0.365079365,0.6,0.432432432,0.538461538,0.593220339,0.510204082,0.523809524,0,0.28358209,0.288135593,0.465517241,0.392857143,0.422222222,0.393939394,0.732142857,0.759259259,0.666666667,0.666666667,0.574074074,0.592592593
2025:01:21:12:41:09,RP12,SM-S908E,2212343,35,0.51427954,test,0.454545455,0.514285714,0.486486486,0.569230769,0.610169492,0.470588235,0.428571429,0.228571429,0.307692308,0.237288136,0.413793103,0.285714286,0.392156863,0,0.785714286,0.574074074,0.53968254,0.514285714,0.459459459,0.553846154,0.610169492,0.489795918,0.452380952,0.264705882,0.298507463,0.220338983,0.534482759,0.285714286,0.444444444,0,0.785714286,0.574074074,0.49122807,0.49122807,0.592592593,0.592592593
2025:01:21:12:32:21,RP12,SM-S908E,2212343,38,-1.6736367,test,0.454545455,0.8,0.756756757,0.584615385,0.661016949,0.588235294,0.5,0,0.323076923,0.322033898,0.517241379,0.5,0.647058824,0.515151515,0.857142857,0.851851852,0.555555556,0.8,0.756756757,0.584615385,0.661016949,0.591836735,0.523809524,0,0.313432836,0.322033898,0.517241379,0.5,0.733333333,0.515151515,0.857142857,0.851851852,0.701754386,0.701754386,0.555555556,0.574074074
2025:01:21:12:20:00,RP13,SM-S908E,2212343,41,2.1913831,train,0.415584416,0.6,0.864864865,0.692307692,0.593220339,0.509803922,0.404761905,0.285714286,0.461538462,0.457627119,0.672413793,0.642857143,0.509803922,0.606060606,0.892857143,0.833333333,0.507936508,0.6,0.864864865,0.692307692,0.593220339,0.530612245,0.404761905,0.294117647,0.447761194,0.457627119,0.672413793,0.642857143,0.577777778,0.606060606,0.892857143,0.814814815,0.736842105,0.736842105,0.481481481,0.5
2025:01:21:12:13:39,RP13,SM-S908E,2212343,40,-2.3107958,train,0.402597403,0.714285714,0.675675676,0.676923077,0.559322034,0.450980392,0.523809524,0.2,0.492307692,0.355932203,0.620689655,0.571428571,0.470588235,0.575757576,0.946428571,0.888888889,0.492063492,0.714285714,0.648648649,0.676923077,0.559322034,0.469387755,0.523809524,0.176470588,0.47761194,0.355932203,0.620689655,0.571428571,0.533333333,0.575757576,0.946428571,0.888888889,0.666666667,0.666666667,0.611111111,0.611111111
2025:01:21:12:16:50,RP13,SM-S908E,2212343,39,-1.3207293,train,0.454545455,0.771428571,0.810810811,0.676923077,0.694915254,0.470588235,0.428571429,0.371428571,0.461538462,0.389830508,0.706896552,0.589285714,0.431372549,0.424242424,0.910714286,0.740740741,0.555555556,0.771428571,0.810810811,0.676923077,0.694915254,0.489795918,0.428571429,0.441176471,0.447761194,0.372881356,0.706896552,0.589285714,0.488888889,0.424242424,0.892857143,0.740740741,0.666666667,0.684210526,0.518518519,0.518518519
2025:01:21:12:24:31,RP13,SM-S908E,2212343,35,3.1125784,train,0.337662338,0.714285714,0.72972973,0.661538462,0.661016949,0.431372549,0.547619048,0,0.353846154,0.322033898,0.603448276,0.607142857,0.490196078,0.333333333,0.910714286,0.87037037,0.396825397,0.714285714,0.702702703,0.646153846,0.644067797,0.448979592,0.547619048,0,0.343283582,0.322033898,0.603448276,0.607142857,0.4,0,0.892857143,0.87037037,0.666666667,0.666666667,0.62962963,0.62962963
2025:01:21:12:21:42,RP13,SM-S908E,2212343,37,2.21079,train,0.441558442,0.514285714,0.891891892,0.676923077,0.610169492,0.568627451,0.547619048,0,0.415384615,0.440677966,0.706896552,0.607142857,0.490196078,0.545454545,0.785714286,0.685185185,0.53968254,0.514285714,0.891891892,0.661538462,0.610169492,0.571428571,0.547619048,0,0.402985075,0.440677966,0.689655172,0.607142857,0.533333333,0.545454545,0.785714286,0.685185185,0.666666667,0.666666667,0.648148148,0.648148148
2025:01:21:12:22:58,RP13,SM-S908E,2212343,34,2.224936,train,0.285714286,0.485714286,0,0.523076923,0.508474576,0.450980392,0.571428571,0.257142857,0.446153846,0.457627119,0.655172414,0.660714286,0.31372549,0.575757576,0.839285714,0.777777778,0.349206349,0.485714286,0,0.523076923,0.491525424,0.469387755,0.571428571,0,0.432835821,0.457627119,0.655172414,0.660714286,0.333333333,0.545454545,0.839285714,0.777777778,0.666666667,0.666666667,0.611111111,0.611111111
2025:01:21:12:15:19,RP13,SM-S908E,2212343,39,-1.3253632,train,0.441558442,0.742857143,0.756756757,0.646153846,0.593220339,0.490196078,0.547619048,0,0.476923077,0.406779661,0.620689655,0.571428571,0.431372549,0.575757576,0.892857143,0.888888889,0.53968254,0.742857143,0.756756757,0.646153846,0.576271186,0.510204082,0.547619048,0,0.462686567,0.389830508,0.620689655,0.553571429,0.488888889,0.575757576,0.892857143,0.888888889,0.701754386,0.701754386,0.648148148,0.648148148
2025:01:21:12:17:32,RP13,SM-S908E,2212343,40,-1.3135012,train,0.454545455,0.771428571,0.837837838,0.615384615,0.677966102,0.529411765,0.428571429,0.371428571,0.461538462,0.389830508,0.689655172,0.482142857,0.392156863,0.484848485,0.964285714,0.722222222,0.53968254,0.771428571,0.783783784,0.646153846,0.677966102,0.551020408,0.428571429,0.588235294,0.447761194,0.440677966,0.706896552,0.482142857,0.444444444,0.484848485,0.964285714,0.703703704,0.754385965,0.736842105,0.537037037,0.537037037
2025:01:21:12:28:35,RP13,SM-S908E,2212343,36,-2.9420204,train,0.350649351,0.685714286,0.621621622,0.630769231,0.644067797,0.529411765,0.571428571,0,0.384615385,0.322033898,0.534482759,0.410714286,0.490196078,0.272727273,0.928571429,0.851851852,0.46031746,0.685714286,0.621621622,0.630769231,0.644067797,0.551020408,0.571428571,0,0.373134328,0.322033898,0.517241379,0.410714286,0.533333333,0.272727273,0.928571429,0.87037037,0.701754386,0.701754386,0.62962963,0.648148148
2025:01:21:12:09:43,RP13,SM-S908E,2212343,45,-2.345506,train,0.441558442,0.742857143,0.810810811,0.692307692,0.677966102,0.529411765,0.642857143,0.314285714,0.461538462,0.372881356,0.517241379,0.392857143,0.431372549,0.575757576,0.910714286,0.87037037,0.53968254,0.742857143,0.810810811,0.692307692,0.677966102,0.530612245,0.642857143,0.294117647,0.417910448,0.423728814,0.5,0.392857143,0.466666667,0.575757576,0.910714286,0.888888889,0.649122807,0.649122807,0.592592593,0.592592593
2025:01:21:12:22:20,RP13,SM-S908E,2212343,40,2.196895,train,0.298701299,0.457142857,0.567567568,0.6,0.491525424,0.37254902,0.5,0.285714286,0.461538462,0.457627119,0.724137931,0.678571429,0.411764706,0.545454545,0.821428571,0.759259259,0.365079365,0.428571429,0.567567568,0.584615385,0.491525424,0.387755102,0.5,0.264705882,0.447761194,0.457627119,0.724137931,0.678571429,0.466666667,0.545454545,0.803571429,0.796296296,0.614035088,0.614035088,0.62962963,0.62962963
2025:01:21:12:10:55,RP13,SM-S908E,2212343,41,-2.3401976,train,0.428571429,0.714285714,0.702702703,0.692307692,0.576271186,0.470588235,0.523809524,0.314285714,0.492307692,0.389830508,0.637931034,0.607142857,0.470588235,0.484848485,0.821428571,0.944444444,0.507936508,0.714285714,0.675675676,0.676923077,0.576271186,0.489795918,0.523809524,0,0.507462687,0.389830508,0.637931034,0.607142857,0.511111111,0.484848485,0.839285714,0.944444444,0.684210526,0.684210526,0.648148148,0.648148148
2025:01:21:12:14:24,RP13,SM-S908E,2212343,41,-2.3615327,train,0.402597403,0.714285714,0.72972973,0.615384615,0.593220339,0.490196078,0.571428571,0.114285714,0.492307692,0.423728814,0.568965517,0.571428571,0.450980392,0.575757576,0.946428571,0.907407407,0.492063492,0.714285714,0.72972973,0.615384615,0.593220339,0.510204082,0.571428571,0,0.47761194,0.389830508,0.568965517,0.553571429,0.511111111,0.575757576,0.946428571,0.907407407,0.719298246,0.719298246,0.611111111,0.611111111
2025:01:21:12:23:39,RP13,SM-S908E,2212343,35,3.1187282,train,0.311688312,0.371428571,0.702702703,0.615384615,0.440677966,0.450980392,0.523809524,0,0.507692308,0.440677966,0.724137931,0.660714286,0.352941176,0.575757576,0.839285714,0.777777778,0.396825397,0.371428571,0.702702703,0.615384615,0.440677966,0.469387755,0.523809524,0,0.47761194,0.440677966,0.724137931,0.660714286,0.355555556,0.575757576,0.821428571,0.777777778,0.649122807,0.649122807,0.648148148,0.648148148
2025:01:21:12:25:08,RP13,SM-S908E,2212343,36,-2.93869,validation,0.363636364,0.657142857,0.756756757,0.723076923,0.694915254,0.529411765,0.571428571,0,0.461538462,0.305084746,0.431034483,0.375,0.470588235,0.303030303,0.946428571,0.851851852,0.444444444,0.657142857,0.756756757,0.723076923,0.694915254,0.530612245,0.547619048,0,0.447761194,0.288135593,0.431034483,0.392857143,0.533333333,0.303030303,0.964285714,0.851851852,0.719298246,0.719298246,0.62962963,0.62962963
2025:01:21:12:11:52,RP13,SM-S908E,2212343,43,-2.353603,validation,0.402597403,0.714285714,0.756756757,0.692307692,0.593220339,0.470588235,0.547619048,0.285714286,0.507692308,0.372881356,0.603448276,0.607142857,0.431372549,0.515151515,0.910714286,0.888888889,0.492063492,0.714285714,0.756756757,0.676923077,0.576271186,0.489795918,0.547619048,0.205882353,0.47761194,0.389830508,0.586206897,0.589285714,0.488888889,0.515151515,0.910714286,0.888888889,0.684210526,0.684210526,0.62962963,0.648148148
2025:01:21:12:16:08,RP13,SM-S908E,2212343,39,-1.3401089,validation,0.441558442,0.828571429,0.72972973,0.630769231,0.694915254,0.529411765,0.428571429,0.428571429,0.476923077,0.406779661,0.706896552,0.607142857,0.411764706,0.454545455,0.964285714,0.722222222,0.634920635,0.828571429,0.72972973,0.630769231,0.694915254,0.551020408,0.428571429,0.441176471,0.462686567,0.423728814,0.706896552,0.607142857,0.466666667,0.454545455,0.946428571,0.722222222,0.719298246,0.719298246,0.555555556,0.537037037
